NetworkFilename,Strain,MouseID,Sex,Cage,DOB,Box,TestDate,Weight,TestTime,TestNum,Comments,Shipped,Tester,RoomOrigin,ShipDate,TestingSheetLink,TestingSheetLinkPath,TestingSheetName,CoatColor,LightIntensity,WhiteNoise,DrugDosed,DrugDosage,DontUseOFA,DontUsePSY,TestAssay,TestAssayNotes,TestDataset,TestID,MovieHyperlink,networkMovieFound,TimestampsFound,DistExportFound,networkEllfitFound,networkGroomFound,networkPointsFound,PredictedBaselineLength,PredictedNumberTracks
LL5-B2B/2017-05-31_SPD/BTBR_Female_S6423823-ep8-PSY.avi,BTBR T-plus-ltpr3-tf-/J,BTBR_Female_S6423823-ep8-PSY,F,S6423823,2/21/17,LL5-3,5/31/17,30.1,0.56944444444444442 N,1,NA --- WHITE NOISE P,N,Sean Deats,B2B,NA,TestingSheet,../../../../../kumarlab-new/Sean/Behavior/Locomotor/PostProcessing/./../PSY Response Tests_SPD/2017/1701 1702 1703/Test Sheet Templates/BATSIT_MIXED_05-31-17_SPD_PostTest.xlsx,BAT Template,Surplus BTBR,350-450,TRUE,NA,NA,NA,NA,NA,NA,NA,BTBR_Female_S6423823-ep8-PSY_S6423823_2017/05/31,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3907.9,2
LL5-B2B/2017-08-08_SPD/LL5-3_000676-F-AX29-10.2857142857143-42864-3-S423.avi,LP/J,LL5-3_000676-F-AX29-10.2857142857143-42864-3-S423,F,S423,5/9/17,LL5-3,8/8/17,19.5,13:05,1,WHITE NOISE. 400 LUX --- NA --- NA --- NA --- NA --- NA --- NA W,Y,Sean Deats,AX29,7/20/17,None,None,None,Agouti,350-400,TRUE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,000676-F-AX29-10.2857142857143-42864-3-S423_S423_2017/08/08,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3958.706288,2
LL6-B2B/2016-01-26_BG/LL6-3_C57L.avi,C57L/J,LL6-3_C57L,F,NA,11/24/15,LL6-3,1/26/16,20.1,10:45,1,NA --- Two Marks On Coat --- NA --- NA --- NA,Y,Brian Geuther,MP13,1/21/16,None,None,None,Gray,500-600,FALSE,NA,0,NA,NA,OFA,NA,StrainSurvey,C57L_NA_2016/01/26,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3744.791666,1
LL6-B2B/2016-02-08_BG/LL6-1_C3HHeJ_F.avi,C3H/HeJ,LL6-1_C3HHeJ_F,F,NA,12/1/15,LL6-1,2/8/16,19.9,10:55,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,MP14,2/4/16,None,None,None,Agouti,500-600,FALSE,NA,0,NA,NA,OFA,NA,StrainSurvey,C3HHeJ_F_NA_2016/02/08,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3752.142857,1
LL6-B2B/2016-02-15_BG/LL6-1_PL_M.avi,PL/J,LL6-1_PL_M,M,NA,12/8/15,LL6-1,2/15/16,26.7,10:45,1,NA --- Kinks in tail --- NA --- NA --- NA,Y,Brian Geuther,AX29,2/11/16,None,None,None,Albino,500-600,FALSE,NA,0,NA,NA,OFA,NA,StrainSurvey,PL_M_NA_2016/02/15,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3579.62069,1
LL6-B2B/2016-02-22_BG/LL6-1_BTBR_M.avi,BTBR T-plus-ltpr3-tf-/J,LL6-1_BTBR_M,M,NA,12/22/15,LL6-1,2/22/16,29.7,10:55,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX8,2/18/16,None,None,None,Agouti,500-600,FALSE,NA,0,NA,NA,OFA,NA,StrainSurvey,BTBR_M_NA_2016/02/22,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3731.538461,1
LL6-B2B/2016-02-23_BG/LL6-1_B6AF1_M.avi,B6AF1/J,LL6-1_B6AF1_M,M,NA,12/22/15,LL6-1,2/23/16,25.3,10:50,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX1,2/18/16,None,None,None,Black,500-600,FALSE,NA,0,NA,NA,OFA,NA,StrainSurvey,B6AF1_M_NA_2016/02/23,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3574.333333,1
LL6-B2B/2016-03-08_BG/LL6-4_CByB6F1_F.avi,CByB6F1/J,LL6-4_CByB6F1_F,F,NA,1/5/16,LL6-4,3/8/16,22.3,10:55,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX1,3/3/16,None,None,None,Agouti,500-600,FALSE,NA,0,NA,NA,OFA,NA,StrainSurvey,CByB6F1_F_NA_2016/03/08,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3515.686556,1
LL6-B2B/2016-03-22_SPD/LL6-1_CAF1_M.avi,CAF1/J,LL6-1_CAF1_M,M,NA,1/19/16,LL6-1,3/22/16,29,12:35,1,Taken with VC++ Sentech --- NA --- Ready to run at 11:55:00 AM but had technical issues. --- NA --- NA,Y,Sean Deats,AX28,3/17/16,None,None,None,Albino,500-600,FALSE,NA,0,NA,NA,OFA,NA,StrainSurvey,CAF1_M_NA_2016/03/22,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3775.263022,1
LL6-B2B/2016-04-04_SPD/LL6-1_AKR_M.avi,AKR/J,LL6-1_AKR_M,F,NA,1/26/16,LL6-1,4/4/16,25.3,10:15,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,MP16,3/31/16,None,None,None,Albino,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,AKR_M_NA_2016/04/04,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3767.083422,2
LL6-B2B/2016-04-06_SPD/LL6-1_100009-M-AX1-8-42402-7.avi,CByB6F1/J,LL6-1_100009-M-AX1-8-42402-7,M,NA,2/2/16,LL6-1,4/6/16,27.7,14:50,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,AX1,3/31/16,None,None,None,Agouti,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,100009-M-AX1-8-42402-7_NA_2016/04/06,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3926.113727,2
LL6-B2B/2016-04-08_SPD/LL6-4_100010-F-AX1-8-42402-8.avi,B6SJLF1/J,LL6-4_100010-F-AX1-8-42402-8,F,NA,2/2/16,LL6-4,4/8/16,18.2,10:35,1,"Taken with VC++ Sentech --- Bled after injection. Looks like hit bladder. SMALL PUDDLE OF BLOOD OBSERVED AT 1hr, 45 min AND AGAIN AT 2hr, 1 min. OK TO USE. --- NA --- NA --- NA",Y,Sean Deats,AX1,3/31/16,None,None,None,Agouti,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,100010-F-AX1-8-42402-8_NA_2016/04/08,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3946.090827,2
LL6-B2B/2016-04-11_SPD/LL6-3_000651-M-MP13-9-42395-7-S014.avi,BALB/cJ,LL6-3_000651-M-MP13-9-42395-7-S014,M,S014,1/26/16,LL6-3,4/11/16,28.4,10:15,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,MP13,3/31/16,None,None,None,Albino,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,000651-M-MP13-9-42395-7-S014_S014_2016/04/11,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3866.685786,2
LL6-B2B/2016-04-20_SPD/LL6-1_000676-M-AX29-8-42409-5-S091.avi,LP/J,LL6-1_000676-M-AX29-8-42409-5-S091,M,S091,2/9/16,LL6-1,4/20/16,19.7,10:40,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,AX29,4/7/16,None,None,None,Agouti,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,000676-M-AX29-8-42409-5-S091_S091_2016/04/20,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3989.033728,2
LL6-B2B/2016-04-27_SPD/LL6-3_100012-M-AX1-10-42409-9-S106.avi,B6SJLF1/J,LL6-3_100012-M-AX1-10-42409-9-S106,M,S106,2/9/16,LL6-3,4/27/16,27.1,10:25,1,Taken with VC++ Sentech --- Fighting in Cage --- NA --- Injection @4000 secs --- NA,Y,Sean Deats,AX1,4/21/16,None,None,None,Agouti,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,100012-M-AX1-10-42409-9-S106_S106_2016/04/27,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3969.685828,2
LL6-B2B/2016-04-28_SPD/LL6-1_100492-M-AX27-8-42416-2-S087.avi,B6129PF1/J,LL6-1_100492-M-AX27-8-42416-2-S087,M,S087,2/16/16,LL6-1,4/28/16,31.3,14:35,1,Taken with VC++ Sentech --- Whiskered on one side --- NA --- NA --- NA,Y,Sean Deats,AX27,4/14/16,None,None,None,Agouti,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,100492-M-AX27-8-42416-2-S087_S087_2016/04/28,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3943.542567,2
LL6-B2B/2016-04-28_SPD/LL6-4_002448-F-AX4-9-42416-9-S120.avi,129S1/SvlmJ,LL6-4_002448-F-AX4-9-42416-9-S120,F,S120,2/16/16,LL6-4,4/28/16,21.3,10:20,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,AX4,4/21/16,None,None,None,Agouti,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,002448-F-AX4-9-42416-9-S120_S120_2016/04/28,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3895.723366,2
LL6-B2B/2016-04-29_SPD/LL6-4_000928-M-AX1-8-42423-10-S124.avi,CAST/EiJ,LL6-4_000928-M-AX1-8-42423-10-S124,M,S124,2/23/16,LL6-4,4/29/16,16.3,10:30,1,Taken with VC++ Sentech --- NA --- Cage changing and room cleaning before test --- NA --- NA,Y,Sean Deats,AX1,4/21/16,None,None,None,Agouti,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,000928-M-AX1-8-42423-10-S124_S124_2016/04/29,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4122.487052,2
LL6-B2B/2016-05-09_SPD/LL6-1_000668-M-MP13-9-42430-11-S148.avi,C57L/J,LL6-1_000668-M-MP13-9-42430-11-S148,M,S148,3/1/16,LL6-1,5/9/16,26.1,10:25,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,MP13,5/5/16,None,None,None,Gray,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,000668-M-MP13-9-42430-11-S148_S148_2016/05/09,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3962.229808,2
LL6-B2B/2016-06-10_SPD/LL6-2_002448-M-AX4-11-42437-1-S232.avi,129S1/SvlmJ,LL6-2_002448-M-AX4-11-42437-1-S232,M,S232,3/8/16,LL6-2,6/10/16,26.6,14:25,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,AX4,5/26/16,None,None,None,Agouti,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,002448-M-AX4-11-42437-1-S232_S232_2016/06/10,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3782.844883,2
LL6-B2B/2016-08-23_SPD/LL6-1_CAST_Female_S6651302_ep1-BAT.avi,CAST/EiJ,CAST_Female_S6651302_ep1-BAT,F,S6651302,6/14/16,LL6-1,8/23/16,11.7,0.53125 N,1,"Weighed afterwards, Video originally male renamed to female based on cage card info --- NA N",N,Sean Deats,B2B,NA,TestingSheet,../../../../../kumarlab-new/Sean/Behavior/Locomotor/PostProcessing/./../../BAT/CC_TestingSheets/2016-08-23/CC_2016-08-23_T1_PostTest.xlsx,BAT Template,NA,500-600,TRUE,NA,NA,NA,NA,SIT,BAT day 1,CCF1,CAST_Female_S6651302_ep1-BAT_S6651302_2016/08/23,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6565.45906,1
LL6-B2B/2016-12-27_SPD/LL6-3_002106-M-AX18-4.14285714285714-42661-4-S345.avi,KK/HiJ,LL6-3_002106-M-AX18-4.14285714285714-42661-4-S345,M,S345,10/18/16,LL6-3,12/27/16,26.9,13:45,1,NA --- NA --- NA --- NA --- NA,Y,Sean Deats,AX18,11/16/16,None,None,None,Albino,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,002106-M-AX18-4.14285714285714-42661-4-S345_S345_2016/12/27,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3745.910842,2
LL6-B2B/2016-12-28_SPD/LL6-1_002106-F-AX18-4.14285714285714-42661-2-S353.avi,KK/HiJ,LL6-1_002106-F-AX18-4.14285714285714-42661-2-S353,F,S353,10/18/16,LL6-1,12/28/16,25.2,14:35,1,NA --- NA --- NA --- NA --- NA,Y,Sean Deats,AX18,11/16/16,None,None,None,Albino,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,002106-F-AX18-4.14285714285714-42661-2-S353_S353_2016/12/28,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3765.950862,2
LL6-B2B/2017-01-11_SPD/LL6-2_000644-F-F29-6-42682-2-S381.avi,SEA/GnJ,LL6-2_000644-F-F29-6-42682-2-S381,F,S381,11/8/16,LL6-2,1/11/17,19.4,14:40,1,NA --- NA --- NA --- NA --- NA,Y,Sean Deats,F29,12/20/16,None,None,None,Chinchilla,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,000644-F-F29-6-42682-2-S381_S381_2017/01/11,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3818.426144,2
LL6-B2B/2017-01-12_SPD/LL6-1_000644-M-F29-6-42682-2-S379.avi,SEA/GnJ,LL6-1_000644-M-F29-6-42682-2-S379,M,S379,11/8/16,LL6-1,1/12/17,25.5,13:35,1,NA --- NA --- NA --- NA --- NA,Y,Sean Deats,F29,12/20/16,None,None,None,Chinchilla,500-600,FALSE,COCAINE,20,NA,NA,PSY,NA,StrainSurvey,000644-M-F29-6-42682-2-S379_S379_2017/01/12,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3819.904764,2
LL6-B2B/2017-06-30_SPD/LL6-1_000651-F-MP16-10.2857142857143-42836-7-S418.avi,BALB/cJ,LL6-1_000651-F-MP16-10.2857142857143-42836-7-S418,F,S418,4/11/17,LL6-1,6/30/17,NA,NA,1,NA --- NA --- NA --- NA --- NA --- NA --- NA N,Y,Sean Deats,MP16,6/22/17,None,None,None,Albino,500-600,FALSE,NA,NA,NA,NA,OFA,NA,StrainSurvey,000651-F-MP16-10.2857142857143-42836-7-S418_S418_2017/06/30,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3843.940204,2
LL6-B2B/2018-01-28_SPD/WT009G2NCIN20309F-9-PSY.avi,C57BL/6NJ,WT009G2NCIN20309F-9-PSY,F,WT1711AJ,10/28/17,LL6-3,1/28/18,25.6,0.5 N,1,NA --- WHITE NOISE N,N,Sean Deats,B2B,NA,TestingSheet,../../../../../kumarlab-new/Sean/Behavior/Locomotor/PostProcessing/./../PSY Response Tests_SPD/2018/1711/Acute PSY Cocaine_01-28-18_SPD_PostTest.xlsx,BAT Template,NA,350-450,TRUE,COCAINE,10,NA,NA,NA,NA,NA,WT009G2NCIN20309F-9-PSY_WT1711AJ_2018/01/28,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3940.366666,2
LL6-B2B/2018-02-19_SPD/WT001G16N5F110120F-20-PSY.avi,C57BL/6J,WT001G16N5F110120F-20-PSY,F,WT1712BJ,11/25/17,LL6-4,2/19/18,NA,NA N,1,NA --- NA W,N,Sean Deats,B2B,NA,TestingSheet,../../../../../kumarlab-new/Sean/Behavior/Locomotor/PostProcessing/./../PSY Response Tests_SPD/2018/1712/Sensitization15mg_02-06-18 Start_SPD_PostTest.xlsx,C2_Cohort2,NA,350-450,TRUE,COCAINE,10,NA,NA,NA,NA,NA,WT001G16N5F110120F-20-PSY_WT1712BJ_2018/02/19,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4212.733334,2
LL6-B2B/2018-03-19_SPD/B6J_Male_S7249139M-4-PSY.avi,C57BL/6J,B6J_Male_S7249139M-4-PSY,M,S7249139,1/2/18,LL6-3,3/19/18,31.5,0.41319444444444442 N,1,"Rec on 2/22/2018, from MP23 --- WHITE NOISE N",Y,Sean Deats,MP23,2/22/18,TestingSheet,../../../../../kumarlab-new/Sean/Behavior/Locomotor/PostProcessing/./../PSY Response Tests_SPD/2018/1801/Acute PSY Cocaine_03-19-18_SPD_PostTest.xlsx,BAT Template,NA,350-450,TRUE,COCAINE,10,NA,NA,NA,NA,NA,B6J_Male_S7249139M-4-PSY_S7249139_2018/03/19,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4329.833334,2
LL6-B2B/2018-04-03_SPD/WT009G2NCIN20825M-25-PSY.avi,C57BL/6NJ,WT009G2NCIN20825M-25-PSY,M,WT1803S,2/14/18,LL6-4,4/3/18,26.4,0.55555555555555558 N,1,NA --- NA W,N,Sean Deats,B2B,NA,TestingSheet,../../../../../kumarlab-new/Sean/Behavior/Locomotor/PostProcessing/./../PSY Response Tests_SPD/2018/1802/Sensitization10mg_04-03-18 Start_SPD_PostTest.xlsx,S1_Cohort1,NA,350-450,TRUE,SALINE,NA,NA,NA,NA,NA,NA,WT009G2NCIN20825M-25-PSY_WT1803S_2018/04/03,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4083.533333,2
LL6-B2B/2018-06-04_SPD/C57BR_Female_152-153-6-PSY.avi,C57BR/cdJ,C57BR_Female_152-153-6-PSY,F,152-153,3/28/18,LL6-1,6/4/18,21,0.4236111111111111 N,1,"A18, Rec on 4/26/2018 --- NA W",N,Sean Deats,B2B,NA,TestingSheet,../../../../../kumarlab-new/Sean/Behavior/Locomotor/PostProcessing/./../PSY Response Tests_SPD/2018/1803/Sensitization10mg_05-08-18 Start_SPD_PostTest.xlsx,C8_Cohort1,NA,350-450,TRUE,COCAINE,20,NA,NA,NA,NA,NA,C57BR_Female_152-153-6-PSY_152-153_2018/06/04,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3875.8,2
LL6-B2B/2018-06-04_SPD/C57BR_Male_154-155-1-PSY.avi,C57BR/cdJ,C57BR_Male_154-155-1-PSY,M,154-155,3/28/18,LL6-2,6/4/18,28.7,0.4236111111111111 N,1,"A18, Rec on 4/26/2018 --- NA W",N,Sean Deats,B2B,NA,TestingSheet,../../../../../kumarlab-new/Sean/Behavior/Locomotor/PostProcessing/./../PSY Response Tests_SPD/2018/1803/Sensitization10mg_05-08-18 Start_SPD_PostTest.xlsx,C8_Cohort1,NA,350-450,TRUE,COCAINE,20,NA,NA,NA,NA,NA,C57BR_Male_154-155-1-PSY_154-155_2018/06/04,MovieLink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3859.866667,2
